"id_fonte","numero_pubblicazione","tipo_atto","numero_atto","data_atto","oggetto","data_pubblicazione","data_scadenza","url_documento","allegati"
"1","0239/2024","Delibere di giunta","","2024-03-20","Presa atto Patto di adesione al BIC 2023 - Benessere in Comune.-","2024-03-20","2024-04-04","http://albosquillace.asmenet.it/allegati.php?id_doc=20130319&sez=&data1=20/03/2024&data2=04/04/2024","allegati/fonte1/0239/2024/- Del_G.C._n.33_Del15.03.2024.pdf"
"1","0238/2024","avvisi vari","","2024-03-20","Avviso di deposito atti nella csa comunale in nome  eper conto di SO.G.E.T. S.p.A.","2024-03-20","2024-03-21","http://albosquillace.asmenet.it/allegati.php?id_doc=20110352&sez=&data1=20/03/2024&data2=21/03/2024","allegati/fonte1/0238/2024/- Prot. n. 2209.pdf"
"1","0237/2024","avvisi vari","","2024-03-20","Avviso di deposito presso la casa comunale in nome e per conto di SO.G.E.T s.p.A.","2024-03-20","2024-03-21","http://albosquillace.asmenet.it/allegati.php?id_doc=20110332&sez=&data1=20/03/2024&data2=21/03/2024","allegati/fonte1/0237/2024/- Prot. n. 2195.pdf"
"1","0236/2024","avvisi vari","","2024-03-20","Avviso pubblico erogazione contributi in favore di cittadini ucraini - Determinazioni -.","2024-03-20","2024-04-15","http://albosquillace.asmenet.it/allegati.php?id_doc=20100356&sez=&data1=20/03/2024&data2=15/04/2024","allegati/fonte1/0236/2024/- Det. n. 165_24.pdf,allegati/fonte1/0236/2024/- Bando ucraini.pdf,allegati/fonte1/0236/2024/- Istanza ucraini.pdf,allegati/fonte1/0236/2024/- Convenzione attività .pdf"
"1","0235/2024","Determine Dirigenziali","","2024-03-20","Avviso Pubblico erogazione contributi in favore di cittadini Ucraini - Determinazioni -.","2024-03-20","2024-03-30","http://albosquillace.asmenet.it/allegati.php?id_doc=20100357&sez=&data1=20/03/2024&data2=30/03/2024","allegati/fonte1/0235/2024/- Det. n. 165_24.pdf,allegati/fonte1/0235/2024/- Bando ucraini.pdf,allegati/fonte1/0235/2024/- Istanza ucraini.pdf,allegati/fonte1/0235/2024/- Convenzione attività .pdf"
"1","0234/2024","Determine Dirigenziali","","2024-03-20","Ampliamento del Cimitero comunale - I lotto funzionale.
Approvazione 1° S.A.L. e relativo Certificato di pagamento.-","2024-03-20","2024-04-04","http://albosquillace.asmenet.it/allegati.php?id_doc=20100349&sez=&data1=20/03/2024&data2=04/04/2024","allegati/fonte1/0234/2024/- Det_n° 163_del_15.03.2024.pdf"
"1","0233/2024","Determine Dirigenziali","","2024-03-20","Riversamento tributi comune di Sondrio","2024-03-20","2024-04-04","http://albosquillace.asmenet.it/allegati.php?id_doc=20100336&sez=&data1=20/03/2024&data2=04/04/2024","allegati/fonte1/0233/2024/- Det_n°164_del_20.03.2024.pdf"
"1","0232/2024","Determine Dirigenziali","","2024-03-20","Impegno di spesa per l’affidamento della fornitura e posa in opera di n°3 tapparelle in alluminio e alla riparazione di maniglie.-","2024-03-20","2024-04-04","http://albosquillace.asmenet.it/allegati.php?id_doc=20090321&sez=&data1=20/03/2024&data2=04/04/2024","allegati/fonte1/0232/2024/- Det_n°144_del_07.03.2024.pdf"
"1","0230/2024","Stato Civile - Pubb. di matrimonio","","2024-03-19","Atto di pubblicazione di matrimonio sposi: Modafferi - Leonardi","2024-03-19","2024-03-27","http://albosquillace.asmenet.it/allegati.php?id_doc=19120315&sez=&data1=19/03/2024&data2=27/03/2024","allegati/fonte1/0230/2024/- Atto n. 1 P.I .pdf"
"1","0229/2024","Determine Dirigenziali","","2024-03-19","Realizzazione di una staccionata e la sistemazione del piano di calpestio di un terreno del parco giochi nel comune di Squillace (CZ).-","2024-03-19","2024-04-03","http://albosquillace.asmenet.it/allegati.php?id_doc=19110311&sez=&data1=19/03/2024&data2=03/04/2024","allegati/fonte1/0229/2024/- Det_n°162_del_14.03.2024.pdf"
"1","0228/2024","Determine Dirigenziali","","2024-03-18","Impegno di spesa – Manutenzione straordinaria per risanamento rete reflui urbani in via Damiano Assanti.-","2024-03-18","2024-04-02","http://albosquillace.asmenet.it/allegati.php?id_doc=18120346&sez=&data1=18/03/2024&data2=02/04/2024","allegati/fonte1/0228/2024/- Det_n° 161_del_14.03.2024.pdf"
"1","0227/2024","avvisi vari","","2024-03-15","SELEZIONE PUBBLICA PER TITOLI ED ESAMI, PER LA COPERTURA DI N. 2 POSTI DI ""ISTRUTTORI DI VIGILANZA "" - CATEGORIA GIURIDICA C -  A TEMPO INDETERMINATO E PART-TIME","2024-03-15","2024-04-14","http://albosquillace.asmenet.it/allegati.php?id_doc=15110321&sez=&data1=15/03/2024&data2=14/04/2024","allegati/fonte1/0227/2024/- convocazione prova orale cat c istruttore di vigil"
"1","0226/2024","Determine Dirigenziali","","2024-03-15","Liquidazione - determina a contrarre e contestuale affidamento per fornitura vestiario per personale di P.L. Atelier srl.-","2024-03-15","2024-03-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15110351&sez=&data1=15/03/2024&data2=30/03/2024","allegati/fonte1/0226/2024/- DET.N.160_2024.pdf"
"1","0225/2024","Determine Dirigenziali","","2024-03-15","Liquidazione fattura a saldo secondo semestre - Società Acarus srls - noleggio sistema per rilevazioni infrazioni semaforiche servizio di ausilio all' ufficio verbali della Polizia Locale.-","2024-03-15","2024-03-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15100342&sez=&data1=15/03/2024&data2=30/03/2024","allegati/fonte1/0225/2024/- DET.N.159_24.pdf"
"1","0224/2024","Determine Dirigenziali","","2024-03-15","Impegno di spesa - Fornitura di materiale per lavori di manutenzione ordinaria in amministrazione diretta.-","2024-03-15","2024-03-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15100349&sez=&data1=15/03/2024&data2=30/03/2024","allegati/fonte1/0224/2024/- Det_n° 158_del_14.03.2024.pdf"
"1","0223/2024","Determine Dirigenziali","","2024-03-14","Liquidazione compenso revisore dei Conti 1° trimestre 2024 -.","2024-03-14","2024-03-24","http://albosquillace.asmenet.it/allegati.php?id_doc=14110352&sez=&data1=14/03/2024&data2=24/03/2024","allegati/fonte1/0223/2024/- Det. n. 151_24.pdf"
"1","0222/2024","Determine Dirigenziali","","2024-03-14","Liquidazione di spesa - Servizio per la fornitura di n° 08 piastrelle con dimensioni cm 30 x 30 e n° 34 piastrelle con dimensioni cm 40 x 30 in ceramica colorata raffiguranti gli stemmi nobiliari dei Feudatari della Città di Squillace, nonché n° 04 pannelli in ceramica aventi dimensione di cm 30 x 100.-","2024-03-14","2024-03-29","http://albosquillace.asmenet.it/allegati.php?id_doc=14110336&sez=&data1=14/03/2024&data2=29/03/2024","allegati/fonte1/0222/2024/- Det_n° 157_del_14.03.2024.pdf"
"1","0221/2024","Determine Dirigenziali","","2024-03-14","Trasformazione del diritto di superficie in diritto di piena proprietà ed eliminazione dei vincoli, ai sensi dell’art. 31 commi 45/50 della Legge n° 448/98.-","2024-03-14","2024-03-29","http://albosquillace.asmenet.it/allegati.php?id_doc=14100352&sez=&data1=14/03/2024&data2=29/03/2024","allegati/fonte1/0221/2024/- Det_n° 146_del_11.03.2024.pdf"
"1","0220/2024","Delibere di giunta","","2024-03-14","Concessione patrocinio gratuito per l'evento Corri a Squillace - III Edizione.-","2024-03-14","2024-03-29","http://albosquillace.asmenet.it/allegati.php?id_doc=14100354&sez=&data1=14/03/2024&data2=29/03/2024","allegati/fonte1/0220/2024/- Del_G.C._n°19_del 01.03.2024.pdf"
"1","0219/2024","Delibere di giunta","","2024-03-14","Approvazione delle tariffe e dei coefficienti moltiplicatori del canone unico patrimoniale di concessione, autorizzazione o spedizione pubblicitaria - Anno 2024.-","2024-03-14","2024-03-29","http://albosquillace.asmenet.it/allegati.php?id_doc=14100310&sez=&data1=14/03/2024&data2=29/03/2024","allegati/fonte1/0219/2024/- Del_G.C._n°_20_del_01.03.2024.pdf"
"1","0218/2024","Delibere di giunta","","2024-03-12","Adozione del Programma Triennale OO.PP. 2024/2026 e dell'Elenco annuale dei lavori 2024, e del Programma Triennale Forniture e Sevizi 2024/2026 e del relativo Elenco annuale 2024","2024-03-12","2024-04-11","http://albosquillace.asmenet.it/allegati.php?id_doc=12200330&sez=&data1=12/03/2024&data2=11/04/2024","allegati/fonte1/0218/2024/- Delibera GC n. 16 del 16.02.2024.pdf,allegati/fonte1/0218/2024/- Schede programma triennale opere pubbliche e progr"
"1","0217/2024","Determine Dirigenziali","","2024-03-12","Fornitura segnaletica stradale - Società la segnaletica di Luigi Maruca","2024-03-12","2024-03-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12120320&sez=&data1=12/03/2024&data2=27/03/2024","allegati/fonte1/0217/2024/- DET.N.152_2024.pdf"
"1","0216/2024","avvisi vari","","2024-03-12","Avviso pubblico di manifestazione d’interesse per indagine di mercato finalizzata all’eventuale affidamento della fornitura di energia elettrica per le utenze degli edifici e delle strutture comunali nonchè della pubblica illuminazione del Comune di Squillace","2024-03-12","2024-04-11","http://albosquillace.asmenet.it/allegati.php?id_doc=12120357&sez=&data1=12/03/2024&data2=11/04/2024","allegati/fonte1/0216/2024/- Avviso Manifestazione di interesse Affidamento for,allegati/fonte1/0216/2024/- All. A - Partecipazione procedura affidamento forn,allegati/fonte1/0216/2024/- All. B - Elenco POD.pdf"
"1","0215/2024","Bandi di gara - Esiti gare e appalti","","2024-03-12","Approvazione schema avviso pubblico manifestazione di interesse per indagine di mercato finalizzata all’eventuale affidamento della fornitura di energia elettrica per le utenze degli edifici e delle strutture comunali nonchè della pubblica illuminazione del Comune di Squillace","2024-03-12","2024-03-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12120322&sez=&data1=12/03/2024&data2=27/03/2024","allegati/fonte1/0215/2024/- Det_n°153_del_12.03.2024.pdf,allegati/fonte1/0215/2024/- Avviso Manifestazione di interesse Affidamento for,allegati/fonte1/0215/2024/- All. A - Partecipazione procedura affidamento forn,allegati/fonte1/0215/2024/- All. B - Elenco POD.pdf"
"1","0214/2024","Determine Dirigenziali","","2024-03-12","Approvazione schema avviso pubblico manifestazione di interesse per indagine di mercato finalizzata all’eventuale affidamento della fornitura di energia elettrica per le utenze degli edifici e delle strutture comunali nonchè della pubblica illuminazione del Comune di Squillace","2024-03-12","2024-03-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12120327&sez=&data1=12/03/2024&data2=27/03/2024","allegati/fonte1/0214/2024/- Det_n°153_del_12.03.2024.pdf,allegati/fonte1/0214/2024/- Avviso Manifestazione di interesse Affidamento for,allegati/fonte1/0214/2024/- All. A - Partecipazione procedura affidamento forn,allegati/fonte1/0214/2024/- All. B - Elenco POD.pdf"
"1","0213/2024","Determine Dirigenziali","","2024-03-12","AFFIDAMENTO E IMPEGNO DI SPESA PER PREDISPOSIZIONE PIANO  ECONOMICO FINANZIARIO TARI 2024 SECONDO IL METODO TARIFFARIO ARERA (MTR-2)","2024-03-12","2024-03-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12110301&sez=&data1=12/03/2024&data2=27/03/2024","allegati/fonte1/0213/2024/- DET_N°149_DEL_12.03.2024.pdf"
"1","0212/2024","avvisi vari","","2024-03-11","SELEZIONE PUBBLICA, PER TITOLI ED ESAMI PER LA COPERTURA DI N. 2 POSTI DI ""ISTRUTTORE DI VIGILANZA"" - CATEGORIA GIURIDICA C- A TEMPO INDETERMINATO E PART-TIME 50% - GRADUATORIA DEGLI IDONEI","2024-03-11","2024-04-10","http://albosquillace.asmenet.it/allegati.php?id_doc=11090313&sez=&data1=11/03/2024&data2=10/04/2024","allegati/fonte1/0212/2024/- graduatoria idonei selezione pubblica istruttore v"
"1","0211/2024","Determine Dirigenziali","","2024-03-08","Impegno e contestuale Liquidazione all’Autorità Rifiuti e Risorse Idriche del costo pro-quota degli oneri di gestione degli impianti per il trattamento/smaltimento dei Rifiuti Solidi Urbani. Periodo Marzo/Aprile (2° bimestre) Annualità 2024.-","2024-03-08","2024-03-23","http://albosquillace.asmenet.it/allegati.php?id_doc=8100344&sez=&data1=08/03/2024&data2=23/03/2024","allegati/fonte1/0211/2024/- Det_n° 143_del_07.03.2024.pdf"
"1","0210/2024","Determine Dirigenziali","","2024-03-07","Presa d'atto della graduatoria della selezione pubblica per la copertura di n. 1 posto di Istruttore direttivo contabile corrispondente all'area dei funzionari e dell'elevata qualificazione funzionale - cat. D a tempo pieno e indeterminato.","2024-03-07","2024-03-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7130301&sez=&data1=07/03/2024&data2=22/03/2024","allegati/fonte1/0210/2024/- Det_n°142_del_07.03.2024.pdf"
"1","0209/2024","Determine Dirigenziali","","2024-03-07","Rimborso al comune di Vallefiorita per l'utilizzo convenzionato del vigile urbano Conte Giuseppe nel periodo 07.07.2023 - 30.11.2023.-","2024-03-07","2024-03-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7130330&sez=&data1=07/03/2024&data2=22/03/2024","allegati/fonte1/0209/2024/- Det_n°134_del_29.12.2023.pdf"
"1","0208/2024","avvisi vari","","2024-03-07","SELEZIONE PUBBLICA PER LA COPERTURA DI N. 1 POSTO ISTRUTTORE DIRETTIVO CONTABILE CATEGORIA D  A TEMPO PIENO E  INDETERMINATO -
GRADUATORIA PROVA SCRITTA","2024-03-07","2024-03-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7120355&sez=&data1=07/03/2024&data2=22/03/2024","allegati/fonte1/0208/2024/- SELEZIONE N. 1 POSTO CAT. D ISTRUTTORE DIRETTIVO"
"1","0207/2024","Determine Dirigenziali","","2024-03-07","Liquidazione fattura per il servizio di supporto area finanziaria - Settore Tributi alla ditta IOPA srls.-","2024-03-07","2024-03-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7110352&sez=&data1=07/03/2024&data2=22/03/2024","allegati/fonte1/0207/2024/- Det_n° 140_del_04.03.2024.pdf"
"1","0206/2024","Determine Dirigenziali","","2024-03-07","Abbonamento ai Servizi Informatici Telematici di Base e adesione accesso Banca Dati ACI-PRA, abbonamento anno dal 1.1.2024 al 31.12.2024. – impegno di spesa","2024-03-07","2024-03-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7110336&sez=&data1=07/03/2024&data2=22/03/2024","allegati/fonte1/0206/2024/- DETN.141_2024 .pdf"
"1","0205/2024","Determine Dirigenziali","","2024-03-07","Liquidazione fattura per il servizio di supporto area finanziaria alla Ditta IOPA srls-","2024-03-07","2024-03-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7110337&sez=&data1=07/03/2024&data2=22/03/2024","allegati/fonte1/0205/2024/- Det_n° 139_del_04.03.2024.pdf"
"1","0204/2024","Determine Dirigenziali","","2024-03-06","Ass.ne AFOOC - servizio di giuda e assistenza scuolabus - periodo Febbraio 2024 -. Liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6110322&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0204/2024/- Det. n. 133_24.pdf"
"1","0203/2024","Determine Dirigenziali","","2024-03-06","Ditta Carello snc ... servizio degustazione prodotti tipici - Liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100305&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0203/2024/- Det. n. 128_24.pdf"
"1","0202/2024","Determine Dirigenziali","","2024-03-06","Manifestazioi natalizie - Ass.ne Musicale Culturale ""Coro il Mosaico"" - concessione contributo -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100343&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0202/2024/- Det. n. 138_24.pdf"
"1","0201/2024","Determine Dirigenziali","","2024-03-06","Rinnovo anno 2024 - Assistenza tecnica ... rilevazione... presenze annuale - Ditta Nuova Elscar -.impegno di spesa -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100321&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0201/2024/- Det. n. 136_24.pdf"
"1","0200/2024","Determine Dirigenziali","","2024-03-06","Legge n. 234/2021 ..... Approvazione graduatoria - liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100333&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0200/2024/- Det. n. 814_23.pdf"
"1","0199/2024","Determine Dirigenziali","","2024-03-06","Manifestazione Castel di vino - Ass.ne Culturale Musicale Zefiro - Impegno  e liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100300&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0199/2024/- Det. n. 28_24.pdf"
"1","0198/2024","Determine Dirigenziali","","2024-03-06","Affidamento servizio Asilo Nido -so. Coop. liberamente - liquidazione 1° acconto -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100328&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0198/2024/- Det. n. 90_24.pdf"
"1","0197/2024","Determine Dirigenziali","","2024-03-06","Liquidazione - ""Voucher"" spesa natalizia a favore degli esercenti aderenti all'iniziativa -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100356&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0197/2024/- Det. n. 103_24.pdf"
"1","0196/2024","Determine Dirigenziali","","2024-03-06","Acquisto copie libro - Ditta Meligrana Giuseppe editore - Liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100355&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0196/2024/- Det. n. 129_24.pdf"
"1","0195/2024","Determine Dirigenziali","","2024-03-06","Evento castel di vino - Azienda Agricola ""D'api"" di Daniele Mazza - Liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100330&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0195/2024/- Det. n. 130_24.pdf"
"1","0194/2024","Determine Dirigenziali","","2024-03-06","evento castel di vino - Azienda agricola ""D'Api"" di Daniele Mazza -  liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100313&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0194/2024/- Det. n. 131_24.pdf"
"1","0193/2024","Determine Dirigenziali","","2024-03-06","Ditta Dedoni srl - Servizio degustazione prodotti tipici - Liquidazione -.","2024-03-06","2024-03-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6100339&sez=&data1=06/03/2024&data2=16/03/2024","allegati/fonte1/0193/2024/- Det. n. 132_24.pdf"
