tipo,oggetto,numero_atto,data_atto,doc_principale_url,allegati,data_atto_normalizzata
"954

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2024 /Art. 175, comma 4, del D.Lgs. n. 267/2000).",125,28/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10367,"allegati/fonte2/125/Delibera_n_125_Documento_Principale.pdf,allegati/fonte2/125/Del.G.C.n.125_25.pdf",2025-08-28
"951

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Ricorsi proposti davanti alla Corte di Giustizia Tributaria di primo grado di Catanzaro c/ Comune di Squillace, avverso avvisi di pagamento TARI 2024 e IMU 2019. Atto di indirizzo.",130,02/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10361,"allegati/fonte2/130/Delibera_n_130_Documento_Principale.pdf,allegati/fonte2/130/Del.G.C.n.130_25.pdf",2025-09-02
"932

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Elezione del Presidente della Giunta Regionale e del Consiglio Regionale della Calabria del 5 e 6 ottobre 2025.Individuazione dei luoghi e delimitazione degli spazi destinati alla propaganda elettorale mediante affissioni.,128,02/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10324,"allegati/fonte2/128/Delibera_n_128_Documento_Principale.pdf,allegati/fonte2/128/Del.G.C.n.128_25.pdf",2025-09-02
"931

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Aggiornamento del Catasto delle aree percorse dal fuoco (Catasto Incendi)- Anno 2024 (II semestre) e Anno 2025 (I semestre), ai sensi dell'art. 10, comma 2 della Legge 21/11/2000 n° 353 (Legge quadro in materia di incendi boschivi)- Approvazione elaborati progettuali ed elenco provvisorio.",127,28/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10323,"allegati/fonte2/127/Delibera_n_127_Documento_Principale.pdf,allegati/fonte2/127/Del.G.C.n.127_25.pdf",2025-08-28
"930

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione schema di convenzione tra il Gruppo Volontariato ""AFOCC A.P.S. "" e il Comune di Squillace per l'espletamento del servizio di trasporto scolastico- Anno scolastico 2025/2026.",126,28/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10322,"allegati/fonte2/126/Delibera_n_126_Documento_Principale.pdf,allegati/fonte2/126/Del.G.C. 126.pdf",2025-08-28
"917

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione schema di accordo istituzionale con la Società SORICAL S.p.A. Calabria ai sensi dell'art. 15 della legge n. 241/1990 per gli interventi di reingegnerizzazione dei sistemi depurativo-fognari dei comuni costieri della Calabria.,124,28/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10290,"allegati/fonte2/124/Delibera_n_124_Documento_Principale.pdf,allegati/fonte2/124/Del.G.C.n.124_25.pdf,allegati/fonte2/124/Allegato - accordocooperazioneistituzionale.pdf",2025-08-28
"916

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Efficientamento energetico edificio adibito a scuola secondaria di I grado in via D. Assanti a Squillae. Dichiarazione di pubblico interesse ai sensi dell'art. 193, comma 2, D.lgs. n. 36/2023.",123,28/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10289,"allegati/fonte2/123/Delibera_n_123_Documento_Principale.pdf,allegati/fonte2/123/Del.G.C.n.123_25.pdf",2025-08-28
"915

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Piano Integrato di Attività e Organizzazione (PIAO) 2025/2027 approvato con deliberazione di Giunta comunale n. 38 in data 28.03.2025. Integrazione.,122,28/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10288,"allegati/fonte2/122/Delibera_n_122_Documento_Principale.pdf,allegati/fonte2/122/Del.G.C.n.122_25.pdf",2025-08-28
"911

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione schema di convenzione tra il Comune di Squillace e l'Associazione Angeli Blu ODV,105,21/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10282,"allegati/fonte2/105/Delibera_n_105_Documento_Principale.pdf,allegati/fonte2/105/Del.G.C. n. 105.pdf",2025-07-21
"873

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 (Art. 175, comma 4 , del d.lgs. n. 267/2000)",120,19/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10209,"allegati/fonte2/120/Delibera_n_120_Documento_Principale.pdf,allegati/fonte2/120/Del.G.C.n. 120_25.pdf",2025-08-19
"872

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Organizzazione del ""Carnevale Squillacese 2025"" e del "" Carnevale Estivo 2025""- Determinazioni.",119,19/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10208,"allegati/fonte2/119/Delibera_n_119_Documento_Principale.pdf,allegati/fonte2/119/Del.G.C.n.119_25.pdf",2025-08-19
"871

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Acquisizione sanante ex art. 42-bis D.P.R. n. 327/2001 delle aree distinte in catasto del Comune di Squillace al foglio 31 particelle 24 e 25 (ex particelle 13 e 18) e al foglio 31 particella 39. Atto di indirizzo.,118,19/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10318,"allegati/fonte2/118/Delibera_n_118_Documento_Principale.pdf,allegati/fonte2/118/DELIBERA G.C. N. 118.PDF",2025-08-19
"870

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Atto di impegno dell'Amministrazione Comunale nei confronti del G.S.E. S.p.A. per l'intervento di "" Trasformazione dell' Edificio Scolastico di via Damiano Assanti in edificio ad energia quasi zeo (NZEB) """,117,19/08/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10319,"allegati/fonte2/117/Delibera_n_117_Documento_Principale.pdf,allegati/fonte2/117/DELIBERA G.C. N. 117.pdf",2025-08-19
"856

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Progetto di realizzazione intervento denominato ""C.I.&S. CULTURAL ITINERARIES & STREETART TERRE DI CASSIODORO""- CUP E31B21007820001. Approvazione Progetto Esecutivo.",116,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10180,"allegati/fonte2/116/Delibera_n_116_Documento_Principale.pdf,allegati/fonte2/116/Del.G.C.n.116_25.pdf",2025-07-30
"832

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Assestamento generale di bilancio e salvaguardia degli equilibri per l'esercizio 2025 ai sensi dell'art. 175, comma 8 e 193 del d.lgs. 267/2000.",19,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10116,"allegati/fonte2/19/Delibera_n_19_Documento_Principale.pdf,allegati/fonte2/19/Del.C.C.n. 19_25.pdf",2025-07-30
"831

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027 - Ratifica della deliberazione di Giunta comunale n. 94 in data 08/07/2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000",18,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10115,"allegati/fonte2/18/Delibera_n_18_Documento_Principale.pdf,allegati/fonte2/18/Del.C.C.n. 18_25.pdf",2025-07-30
"830

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027 - Ratifica della deliberazione di Giunta comunale n. 85 in data 26.06.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000",17,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10114,"allegati/fonte2/17/Delibera_n_17_Documento_Principale.pdf,allegati/fonte2/17/Del.C.C.n. 17_25.pdf",2025-07-30
"829

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027 - Ratifica della deliberazione di Giunta comunale n. 84 in data 26.06.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000",16,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10113,"allegati/fonte2/16/Delibera_n_16_Documento_Principale.pdf,allegati/fonte2/16/Del.C.C.n. 16_25.pdf",2025-07-30
"828

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027 - Ratifica della deliberazione di Giunta comunale n. 83 in data 26.06.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000.",15,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10112,"allegati/fonte2/15/Delibera_n_15_Documento_Principale.pdf,allegati/fonte2/15/Del.C.C.n. 15_25.pdf",2025-07-30
"827

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Proposta trasmessa da Multimedia Calabria-determinazioni.,115,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10119,"allegati/fonte2/115/Delibera_n_115_Documento_Principale.pdf,allegati/fonte2/115/Delibera 115.pdf",2025-07-30
"824

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Atto di indirizzo per acquisto copie del libro "" Asira Vena"" del poeta Antonio Spanò.",114,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10106,"allegati/fonte2/114/Delibera_n_114_Documento_Principale.pdf,allegati/fonte2/114/Del.G.C. n. 114_25.pdf",2025-07-30
"822

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Istituzione isola pedonale- determinazioni,113,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10103,"allegati/fonte2/113/Delibera_n_113_Documento_Principale.pdf,allegati/fonte2/113/Del.G.C.n. 113_25.pdf",2025-07-30
"820

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Domande di arbitrato proposta dall'arch. Mauro Francini- Atto di indirizzo,104,21/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10102,"allegati/fonte2/104/Delibera_n_104_Documento_Principale.pdf,allegati/fonte2/104/Del.G.C.n. 104_25.pdf",2025-07-21
"806

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione del Documento di Indirizzo alla Progettazione (D.I.P.) relativo al progetto per gli ""Interventi di messa in sicurezza di infrastrutture stradali comunali in P.zza S. Nicola a Squillace lido.",112,30/07/2025,,allegati/fonte2/112/Allegato - Del.G.C.n.112_25.pdf,2025-07-30
"805

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione del Documento di Indirizzo alla Progettazione (D.I.P.) relativo al progetto per gli ""Interventi di messa in sicurezza di infrastrutture stradali comunali nel Centro Storico"" di Squillace.",111,30/07/2025,,allegati/fonte2/111/Allegato - Del.G.C.n.111_25.pdf,2025-07-30
"804

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Lavori di ""Manutenzione straordinaria e ripristino funzionale del Cimitero comunale"". Atto di indirizzo all'U.T.C.",110,30/07/2025,,allegati/fonte2/110/Allegato - Del.G.C.n.110_25.pdf,2025-07-30
"778

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Ricorso in appello davanti alla Corte di Giustizia di II grado, proposto da ATOS Gestioni srl - Avviso di accertamento TARI anno 2018.Atto di indirizzo.",102,21/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10022,"allegati/fonte2/102/Delibera_n_102_Documento_Principale.pdf,allegati/fonte2/102/del.G.C. 102.pdf",2025-07-21
"777

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Invito a comparire emesso da Agenzia delle Entrate relativamente al credito Iva per l'anno 2017. atto di indirizzo,106,21/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10021,"allegati/fonte2/106/Delibera_n_106_Documento_Principale.pdf,allegati/fonte2/106/del.G.C. 106.pdf",2025-07-21
"776

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Adesione in forma associata al bando ubblico ""Azzurro di Calabria 2025"" -Obiettivo specifico 2.2 - aziobne 4, operazioni 15 e16 - approvato con D.D. Regione Calabria n. 10705 del 22/07/2025- Approvazione partecipazione congiunta.......",103,21/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10020,"allegati/fonte2/103/Delibera_n_103_Documento_Principale.pdf,allegati/fonte2/103/Del.G.C. 103.pdf",2025-07-21
"775

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Istituzionalizzazione dell' evento ""Ondarock""",109,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10019,"allegati/fonte2/109/Delibera_n_109_Documento_Principale.pdf,allegati/fonte2/109/Del.G.C. n. 109.pdf",2025-07-30
"774

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Avvio alle procedure di stabilizzazione dei Tirocinanti di Inclusione Sociale (TIS) - Autorizzazione all'attivazione della procedura di reclutamento ex art. 16 L.56/1987,107,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10018,"allegati/fonte2/107/Delibera_n_107_Documento_Principale.pdf,allegati/fonte2/107/Del.G.C. 107_25.pdf",2025-07-30
"773

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Adesione all'avviso pubblico della Regione Calabria ""Eventi straordinari: la Calabria che incanta ""- Approvazione progetto ""Squillace in festa"" e richiesta finanziamento",108,30/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10016,"allegati/fonte2/108/Delibera_n_108_Documento_Principale.pdf,allegati/fonte2/108/Del.G.C. 108_25.pdf",2025-07-30
"762

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Ampliamento  Asilo Nildo :Squillace Lido- Approvazione progetto di fattibilità tecnico ed economico.,101,21/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9995,"allegati/fonte2/101/Delibera_n_101_Documento_Principale.pdf,allegati/fonte2/101/Del.G.C.n.101_25.pdf",2025-07-21
"741

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Adozione del sistema informalizzato ""School.Net"" per la gestione dei servizi scolastici, inclusi i servizi digitali rivolti alle famiglie.",99,21/07/2025,,allegati/fonte2/99/Allegato - Del.G.C._n.99-25.pdf,2025-07-21
"740

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Proposta formulata da Inedikal srl. Determinazioni.,100,21/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9945,"allegati/fonte2/100/Delibera_n_100_Documento_Principale.pdf,allegati/fonte2/100/Del.G.C._n.100-25.pdf",2025-07-21
"729

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Installazione di n. 2 Totem informativi interattivi- Atto di indirizzo.,98,09/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9918,"allegati/fonte2/98/Delibera_n_98_Documento_Principale.pdf,allegati/fonte2/98/Del.G.C. n. 98_25.pdf",2025-07-09
"728

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","""Evento Droni"" promosso dall'Associazione culturale ""Vola Calabria"".Determinazioni.",82,20/06/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9917,"allegati/fonte2/82/Delibera_n_82_Documento_Principale.pdf,allegati/fonte2/82/Del.G.C. n. 82_25.pdf",2025-06-20
"725

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Iniziativa ""Taranta al Borgo""- Fase sperimentale- atto di indirizzo al Responsabile del Settore Tecnico...",97,09/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9938,"allegati/fonte2/97/Delibera_n_97_Documento_Principale.pdf,allegati/fonte2/97/Delibera n 97.pdf",2025-07-09
"724

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Autorizzazione proroga servizio di tesoreria comunale per il periodo dal : 01.07.2025 al 31.12.2025,80,20/06/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9906,"allegati/fonte2/80/Delibera_n_80_Documento_Principale.pdf,allegati/fonte2/80/D.G.C. n.80.pdf",2025-06-20
"721

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Attività sportiva a favore di persone con disabilità certificata -Atto di indirizzo,91,08/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9899,"allegati/fonte2/91/Delibera_n_91_Documento_Principale.pdf,allegati/fonte2/91/Delibera G.C. n. 91 -2025.pdf",2025-07-08
"720

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Ricorso in appello davanti al Tribunale di Catanzaro proposto da Agenzia delle Entrate -Riscossione. Atto di indirizzo,96,09/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9907,"allegati/fonte2/96/Delibera_n_96_Documento_Principale.pdf,allegati/fonte2/96/doc00621320250716100227.pdf",2025-07-09
"702

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione accordo tra il Comune di Squillace e il Comune di Satriano per l'utilizzo della graduatoria di Istruttore di vigilanza, approvata dal Comune di Satriano.",95,09/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9861,"allegati/fonte2/95/Delibera_n_95_Documento_Principale.pdf,allegati/fonte2/95/D.G.C n.95 .pdf",2025-07-09
"701

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Progetto culturale ""ILLUSIONE COSMICA - I colori di Pinnarò all'antico Monastero di Santa Chiara""- Determinazioni",73,05/06/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9860,"allegati/fonte2/73/Delibera_n_73_Documento_Principale.pdf,allegati/fonte2/73/D.G.n.73 .pdf",2025-06-05
"700

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Potenziamento dei Centri Estivi - anno 2025-Determinazioni,79,20/06/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9859,"allegati/fonte2/79/Delibera_n_79_Documento_Principale.pdf,allegati/fonte2/79/D.G. n.79.pdf",2025-06-20
"698

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Approvazione del rendiconto della gestione per l'esercizio 2024 ai sensi dell'art. 227 del Dlgs.267/2000,13,26/06/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9854,"allegati/fonte2/13/Delibera_n_13_Documento_Principale.pdf,allegati/fonte2/13/Delibera C.C. n. 13-25.pdf,allegati/fonte2/13/Allegato - allegato A.pdf,allegati/fonte2/13/Allegato - Allegato B.pdf",2025-06-26
"694

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione al Bilancio di previsione finanziario 2025/2027 -(ART. 175, COMMA 4, Dlgs.267/2000 (Storno di bilancio)",94,08/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9863,"allegati/fonte2/94/Delibera_n_94_Documento_Principale.pdf,allegati/fonte2/94/Delibera g.c. n. 94 .pdf",2025-07-08
"693

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Bilancio di previsione finanziario 202572027 - Variazione di cassa (Art. 175, comma 5 bis, Lett. D)Dlgs 267/2000",92,08/07/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9847,"allegati/fonte2/92/Delibera_n_92_Documento_Principale.pdf,allegati/fonte2/92/Delibera G.C.n.92-2025.pdf",2025-07-08
"665

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",TARI 2025 - Approvazione piano finanziario e determinazione tariffe,14,26/06/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9751,"allegati/fonte2/14/Delibera_n_14_Documento_Principale.pdf,allegati/fonte2/14/Delibera C.C. n. 14.pdf,allegati/fonte2/14/Allegato - Tariffario biennali 2024-2025.pdf",2025-06-26
"664

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Atto di citazione in Appello proposto da Costruzioni Dondi Spa e IBI srl. Atto di indirizzo.,89,30/06/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=9746,"allegati/fonte2/89/Delibera_n_89_Documento_Principale.pdf,allegati/fonte2/89/Delibera G.C. n. 89.pdf",2025-06-30
